run_id,target_mph,encounter_distance_m,walker_speed_mps,walker_side,walker_cross,walker_startup_s,trigger_ttc_s,trigger_delay_s,braking_ramp_up_per_s,brake_headway_s,brake_profile,weather_preset,sun_altitude_deg,cloudiness,sim_seconds,random_seed,hazard_triggered,collision_detected,outcome,min_ped_distance_m,min_ttc_s,max_jerk_mps3,mean_jerk_mps3,ego_speed_at_trigger_mph,ego_speed_at_trigger_mps,ego_dist_at_trigger_m,trigger_time_s,time_to_stop_s,error
run_0384,35.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.268,1.506,288.41,11.64,32.78,14.652,16.3,2.66,2.06,
run_0385,35.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.897,1.588,277.21,11.65,32.78,14.652,16.3,2.66,1.84,
run_0386,35.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.928,1.596,301.85,11.70,32.78,14.652,16.3,2.66,1.72,
run_0387,35.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.928,1.596,301.85,11.70,32.78,14.652,16.3,2.66,1.72,
run_0388,35.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.486,0.277,51.27,8.78,32.78,14.652,16.3,2.66,,
run_0389,35.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.486,0.277,48.66,8.83,32.78,14.652,16.3,2.66,,
run_0390,35.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.485,0.289,90.82,8.77,32.78,14.652,16.3,2.66,,
run_0391,35.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.678,1.531,285.74,11.65,32.78,14.652,16.3,2.66,2.02,
run_0392,35.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.484,0.247,47.04,8.84,29.91,13.371,13.5,2.46,,
run_0393,35.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.693,1.679,269.73,11.76,29.91,13.371,13.5,2.46,2.04,
run_0394,35.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.108,1.687,303.75,11.67,29.91,13.371,13.5,2.46,1.68,
run_0395,35.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.108,1.687,303.75,11.67,29.91,13.371,13.5,2.46,1.68,
run_0396,35.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.482,0.237,42.56,8.31,29.91,13.371,13.5,2.46,,
run_0397,35.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.487,0.237,42.56,8.44,29.91,13.371,13.5,2.46,,
run_0398,35.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.481,0.237,42.56,8.19,29.91,13.371,13.5,2.46,,
run_0399,35.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.248,42.56,8.53,29.91,13.371,13.5,2.46,,
run_0400,35.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.569,0.259,254.37,12.47,34.71,15.517,92.3,7.58,1.70,
run_0401,35.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.576,0.262,250.67,12.50,34.71,15.517,92.3,7.58,1.70,
run_0402,35.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.576,0.264,259.00,12.55,34.71,15.517,92.3,7.58,1.72,
run_0403,35.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.576,0.264,259.00,12.55,34.71,15.517,92.3,7.58,1.72,
run_0404,35.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.586,0.242,252.77,12.31,34.71,15.517,92.3,7.58,1.90,
run_0405,35.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.586,0.242,252.77,12.31,34.71,15.517,92.3,7.58,1.90,
run_0406,35.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.512,0.265,305.83,12.39,34.71,15.517,92.3,7.58,1.74,
run_0407,35.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.570,0.260,254.20,12.47,34.71,15.517,92.3,7.58,1.70,
run_0408,35.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.633,0.402,295.47,12.25,34.68,15.502,86.1,7.18,1.74,
run_0409,35.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.653,0.423,285.78,12.36,34.68,15.502,86.1,7.18,1.72,
run_0410,35.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.680,0.468,239.48,12.47,34.68,15.502,86.1,7.18,1.68,
run_0411,35.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.680,0.468,239.48,12.47,34.68,15.502,86.1,7.18,1.68,
run_0412,35.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.612,0.340,273.07,12.16,34.68,15.502,86.1,7.18,1.86,
run_0413,35.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.612,0.340,273.07,12.16,34.68,15.502,86.1,7.18,1.86,
run_0414,35.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.625,0.376,275.05,12.06,34.68,15.502,86.1,7.18,1.76,
run_0415,35.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.635,0.411,302.45,12.88,34.68,15.502,86.1,7.18,1.74,
run_0416,35.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.623,1.372,283.16,11.95,34.64,15.486,79.9,6.78,2.00,
run_0417,35.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.640,1.467,288.36,12.08,34.64,15.486,79.9,6.78,1.88,
run_0418,35.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,9.454,1.502,269.51,12.13,34.64,15.486,79.9,6.78,1.78,
run_0419,35.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,9.454,1.502,269.51,12.13,34.64,15.486,79.9,6.78,1.78,
run_0420,35.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.310,1.213,288.67,12.17,34.64,15.486,79.9,6.78,2.18,
run_0421,35.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.310,1.213,288.67,12.17,34.64,15.486,79.9,6.78,2.18,
run_0422,35.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.309,1.154,278.72,11.73,34.64,15.486,79.9,6.78,2.10,
run_0423,35.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,7.833,1.395,278.36,12.01,34.64,15.486,79.9,6.78,1.96,
run_0424,35.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.304,1.296,283.35,11.91,34.60,15.470,73.7,6.38,1.98,
run_0425,35.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.174,1.399,298.30,12.03,34.60,15.470,73.7,6.38,1.88,
run_0426,35.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.985,1.453,268.87,12.10,34.60,15.470,73.7,6.38,1.78,
run_0427,35.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.985,1.453,268.87,12.10,34.60,15.470,73.7,6.38,1.78,
run_0428,35.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.715,1.108,288.65,12.11,34.60,15.470,73.7,6.38,2.20,
run_0429,35.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.715,1.108,288.65,12.11,34.60,15.470,73.7,6.38,2.20,
run_0430,35.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.089,1.102,278.78,11.70,34.60,15.470,73.7,6.38,2.08,
run_0431,35.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,7.374,1.318,277.35,11.94,34.60,15.470,73.7,6.38,1.96,
run_0432,35.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.930,1.858,267.04,12.50,34.56,15.449,66.0,5.88,2.44,
run_0433,35.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,13.198,2.019,301.04,12.12,34.56,15.449,66.0,5.88,2.22,
run_0434,35.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,14.053,2.019,279.17,12.09,34.56,15.449,66.0,5.88,2.08,
run_0435,35.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,14.053,2.019,279.17,12.09,34.56,15.449,66.0,5.88,2.08,
run_0436,35.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.719,1.858,255.11,12.50,34.56,15.449,66.0,5.88,2.48,
run_0437,35.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.191,2.019,269.43,12.12,34.56,15.449,66.0,5.88,2.36,
run_0438,35.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.129,1.724,301.90,12.25,34.56,15.449,66.0,5.88,2.66,
run_0439,35.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,12.280,2.009,263.41,12.06,34.56,15.449,66.0,5.88,2.34,
run_0440,35.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.605,0.212,339.82,3.59,34.71,15.517,92.3,7.58,1.82,
run_0441,35.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.784,0.243,330.78,2.65,34.71,15.517,92.3,7.58,1.60,
run_0442,35.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,1.781,0.243,329.37,2.69,34.71,15.517,92.3,7.58,1.60,
run_0443,35.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,1.781,0.243,329.37,2.69,34.71,15.517,92.3,7.58,1.60,
run_0444,35.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,1.521,0.182,213.60,3.93,34.71,15.517,92.3,7.58,,
run_0445,35.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.521,0.182,362.65,3.97,34.71,15.517,92.3,7.58,2.04,
run_0446,35.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,1.615,0.213,481.64,3.79,34.71,15.517,92.3,7.58,1.88,
run_0447,35.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,1.605,0.212,377.45,3.58,34.71,15.517,92.3,7.58,1.80,
run_0448,35.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.396,0.423,290.12,9.24,34.68,15.502,86.1,7.18,1.76,
run_0449,35.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.602,0.466,299.49,9.31,34.68,15.502,86.1,7.18,1.72,
run_0450,35.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.830,0.511,250.48,9.39,34.68,15.502,86.1,7.18,1.68,
run_0451,35.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.830,0.511,250.48,9.39,34.68,15.502,86.1,7.18,1.68,
run_0452,35.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.996,0.306,268.59,9.47,34.68,15.502,86.1,7.18,2.14,
run_0453,35.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.996,0.306,268.59,9.47,34.68,15.502,86.1,7.18,2.14,
run_0454,35.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.141,0.364,275.55,9.17,34.68,15.502,86.1,7.18,1.82,
run_0455,35.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.441,0.434,257.99,9.69,34.68,15.502,86.1,7.18,1.74,
run_0456,35.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.909,1.384,278.82,9.13,34.64,15.486,79.9,6.78,1.98,
run_0457,35.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.826,1.470,287.94,9.21,34.64,15.486,79.9,6.78,1.88,
run_0458,35.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,9.593,1.502,307.19,9.25,34.64,15.486,79.9,6.78,1.78,
run_0459,35.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,9.593,1.502,307.19,9.25,34.64,15.486,79.9,6.78,1.78,
run_0460,35.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.178,1.253,286.73,9.30,34.64,15.486,79.9,6.78,2.28,
run_0461,35.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.178,1.253,286.73,9.30,34.64,15.486,79.9,6.78,2.28,
run_0462,35.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.438,1.184,283.13,8.99,34.64,15.486,79.9,6.78,2.16,
run_0463,35.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.077,1.404,278.46,9.16,34.64,15.486,79.9,6.78,1.96,
run_0464,35.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.312,42.80,5.94,34.60,15.470,73.7,6.38,,
run_0465,35.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.184,1.385,290.22,9.42,34.60,15.470,73.7,6.38,2.08,
run_0466,35.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.677,1.423,283.11,9.29,34.60,15.470,73.7,6.38,1.86,
run_0467,35.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.677,1.423,283.11,9.29,34.60,15.470,73.7,6.38,1.86,
run_0468,35.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.484,0.277,42.62,5.98,34.60,15.470,73.7,6.38,,
run_0469,35.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.484,0.277,42.62,5.98,34.60,15.470,73.7,6.38,,
run_0470,35.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.298,42.62,5.77,34.60,15.470,73.7,6.38,,
run_0471,35.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.485,0.315,42.65,6.06,34.60,15.470,73.7,6.38,,
run_0472,35.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.178,42.75,5.78,34.56,15.449,66.0,5.88,,
run_0473,35.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.494,0.185,83.39,6.65,34.56,15.449,66.0,5.88,,
run_0474,35.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,16.509,2.146,276.13,9.12,34.56,15.449,66.0,5.88,1.90,
run_0475,35.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,16.509,2.146,276.13,9.12,34.56,15.449,66.0,5.88,1.90,
run_0476,35.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.178,42.75,5.78,34.56,15.449,66.0,5.88,,
run_0477,35.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.179,42.85,5.90,34.56,15.449,66.0,5.88,,
run_0478,35.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.171,42.73,5.57,34.56,15.449,66.0,5.88,,
run_0479,35.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.488,0.180,42.79,5.92,34.56,15.449,66.0,5.88,,
run_0480,40.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.586,0.276,306.22,15.37,41.07,18.361,27.3,3.32,1.94,
run_0481,40.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.587,0.284,254.08,15.39,41.07,18.361,27.3,3.32,1.90,
run_0482,40.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.589,0.287,292.20,14.63,41.07,18.361,27.3,3.32,1.92,
run_0483,40.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.589,0.287,292.20,14.63,41.07,18.361,27.3,3.32,1.92,
run_0484,40.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.568,0.253,297.91,15.17,41.07,18.361,27.3,3.32,2.08,
run_0485,40.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.568,0.253,297.91,15.17,41.07,18.361,27.3,3.32,2.08,
run_0486,40.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.580,0.272,248.23,15.20,41.07,18.361,27.3,3.32,1.94,
run_0487,40.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.586,0.277,273.24,15.35,41.07,18.361,27.3,3.32,1.96,
run_0488,40.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.595,0.295,306.83,16.63,38.44,17.182,22.7,3.06,1.92,
run_0489,40.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.597,0.303,262.15,16.03,38.44,17.182,22.7,3.06,1.88,
run_0490,40.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.602,0.307,261.44,15.34,38.44,17.182,22.7,3.06,1.90,
run_0491,40.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.602,0.307,261.44,15.34,38.44,17.182,22.7,3.06,1.90,
run_0492,40.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.578,0.261,227.20,14.94,38.44,17.182,22.7,3.06,2.08,
run_0493,40.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.578,0.261,227.20,14.94,38.44,17.182,22.7,3.06,2.08,
run_0494,40.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.590,0.286,260.39,15.96,38.44,17.182,22.7,3.06,1.92,
run_0495,40.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.596,0.296,312.41,15.88,38.44,17.182,22.7,3.06,1.92,
run_0496,40.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.151,0.932,296.41,14.11,35.33,15.795,19.1,2.84,2.02,
run_0497,40.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.823,1.040,294.48,14.27,35.33,15.795,19.1,2.84,1.96,
run_0498,40.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.481,1.140,277.21,14.36,35.33,15.795,19.1,2.84,1.88,
run_0499,40.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.481,1.140,277.21,14.36,35.33,15.795,19.1,2.84,1.88,
run_0500,40.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.630,0.684,302.25,14.32,35.33,15.795,19.1,2.84,2.18,
run_0501,40.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.630,0.684,302.25,14.32,35.33,15.795,19.1,2.84,2.18,
run_0502,40.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.118,0.762,302.11,13.80,35.33,15.795,19.1,2.84,2.10,
run_0503,40.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.323,0.953,304.33,14.15,35.33,15.795,19.1,2.84,2.00,
run_0504,40.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.685,1.019,292.85,13.71,32.78,14.652,16.3,2.66,2.06,
run_0505,40.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.296,1.116,293.97,13.84,32.78,14.652,16.3,2.66,2.00,
run_0506,40.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.978,1.204,269.40,13.92,32.78,14.652,16.3,2.66,1.92,
run_0507,40.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.978,1.204,269.40,13.92,32.78,14.652,16.3,2.66,1.92,
run_0508,40.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.968,0.769,268.67,13.94,32.78,14.652,16.3,2.66,2.26,
run_0509,40.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.968,0.769,268.67,13.94,32.78,14.652,16.3,2.66,2.26,
run_0510,40.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.736,0.863,299.62,13.50,32.78,14.652,16.3,2.66,2.14,
run_0511,40.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.735,1.033,287.53,13.74,32.78,14.652,16.3,2.66,2.06,
